Сервис,Уровень,Аккаунтов,Стоимость без НДС,Стоимость 1 аккаунта,Минут,Период,Примечание,Итого стоимость с НДС с учетом количества аккаунтов,цена,Unnamed: 10,Unnamed: 11,Аккаунтов.1,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Пользователей,Unnamed: 26,Уровень.1,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,цена1,Unnamed: 47,Unnamed: 48,Аккаунтов.2,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59
Главный Бухгалтер ПРОФ,Оптимальный,2.0,99.91,119.89,400,2025-09-01,,239.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Главный Бухгалтер ПРОФ,Оптимальный,3.0,77.9,93.48,400,2025-09-01,,280.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Главный Бухгалтер ПРОФ,Оптимальный,4.0,67.5,81.0,400,2025-09-01,,324.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Главный Бухгалтер ПРОФ,Оптимальный,5.0,58.26,69.91,400,2025-09-01,,349.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Главный Бухгалтер ПРОФ,Базовый,1.0,31.28,37.54,60,2025-09-01,,37.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Главный Бухгалтер ПРОФ,Базовый,2.0,28.75,34.5,60,2025-09-01,,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Главный Бухгалтер ПРОФ,Базовый,3.0,28.56,34.27,60,2025-09-01,,102.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие,Эксперт,1.0,250.04,300.05,800,2025-09-01,,300.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие,Эксперт,2.0,208.54,250.25,800,2025-09-01,,500.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие,Эксперт,3.0,163.03,195.64,800,2025-09-01,,586.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие,Эксперт,4.0,141.55,169.86,800,2025-09-01,,679.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие,Эксперт,5.0,122.45,146.94,800,2025-09-01,,734.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие,Эксперт,6.0,121.75,146.1,800,2025-09-01,,876.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие,Эксперт,7.0,118.72,142.46,800,2025-09-01,,997.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие,Эксперт,8.0,115.73,138.88,800,2025-09-01,,1111.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие,Эксперт,9.0,112.84,135.41,800,2025-09-01,,1218.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие,Эксперт,10.0,110.02,132.02,800,2025-09-01,,1320.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие,Оптимальный,1.0,137.86,165.43,400,2025-09-01,,165.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие,Оптимальный,2.0,114.66,137.59,400,2025-09-01,,275.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие,Оптимальный,3.0,89.42,107.3,400,2025-09-01,,321.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие,Оптимальный,4.0,77.45,92.94,400,2025-09-01,,371.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие,Оптимальный,5.0,66.82,80.18,400,2025-09-01,,400.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие,Оптимальный,6.0,66.45,79.74,400,2025-09-01,,478.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие,Оптимальный,7.0,64.79,77.75,400,2025-09-01,,544.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие,Оптимальный,8.0,63.18,75.82,400,2025-09-01,,606.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие,Оптимальный,9.0,61.59,73.91,400,2025-09-01,,665.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие,Оптимальный,10.0,60.07,72.08,400,2025-09-01,,720.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие,Минимальный,1.0,36.16,43.39,60,2025-09-01,,43.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие,Минимальный,2.0,33.21,39.85,60,2025-09-01,,79.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие,Минимальный,3.0,33.02,39.62,60,2025-09-01,,118.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие,Минимальный,4.0,32.87,39.44,60,2025-09-01,,157.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие,Минимальный,5.0,32.65,39.18,60,2025-09-01,,195.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие ПРОФ,Эксперт,1.0,577.54,693.05,800,2025-09-01,,693.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие ПРОФ,Эксперт,2.0,481.69,578.03,800,2025-09-01,,1156.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие ПРОФ,Эксперт,3.0,376.5,451.8,800,2025-09-01,,1355.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие ПРОФ,Эксперт,4.0,327.06,392.47,800,2025-09-01,,1569.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие ПРОФ,Эксперт,5.0,282.85,339.42,800,2025-09-01,,1697.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие ПРОФ,Эксперт,6.0,250.56,300.67,800,2025-09-01,,1804.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие ПРОФ,Эксперт,7.0,221.39,265.67,800,2025-09-01,,1859.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие ПРОФ,Эксперт,8.0,198.05,237.66,800,2025-09-01,,1901.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие ПРОФ,Эксперт,9.0,180.33,216.4,800,2025-09-01,,1947.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие ПРОФ,Эксперт,10.0,168.48,202.18,800,2025-09-01,,2021.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие ПРОФ,Оптимальный,1.0,272.77,327.32,400,2025-09-01,,327.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие ПРОФ,Оптимальный,2.0,226.89,272.27,400,2025-09-01,,544.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие ПРОФ,Оптимальный,3.0,176.97,212.36,400,2025-09-01,,637.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие ПРОФ,Оптимальный,4.0,153.38,184.06,400,2025-09-01,,736.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие ПРОФ,Оптимальный,5.0,132.35,158.82,400,2025-09-01,,794.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие ПРОФ,Оптимальный,6.0,116.92,140.3,400,2025-09-01,,841.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие ПРОФ,Оптимальный,7.0,103.03,123.64,400,2025-09-01,,865.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие ПРОФ,Оптимальный,8.0,91.98,110.38,400,2025-09-01,,883.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие ПРОФ,Оптимальный,9.0,83.51,100.21,400,2025-09-01,,901.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие ПРОФ,Оптимальный,10.0,77.8,93.36,400,2025-09-01,,933.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие ПРОФ,Минимальный,1.0,47.01,56.41,60,2025-09-01,,56.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие ПРОФ,Минимальный,2.0,43.16,51.79,60,2025-09-01,,103.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие ПРОФ,Минимальный,3.0,39.64,47.57,60,2025-09-01,,142.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие ПРОФ,Минимальный,4.0,36.33,43.6,60,2025-09-01,,174.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие ПРОФ,Минимальный,5.0,33.35,40.02,60,2025-09-01,,200.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие ПРОФ,Минимальный,6.0,30.63,36.76,60,2025-09-01,,220.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие ПРОФ,Минимальный,7.0,27.56,33.07,60,2025-09-01,,231.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие ПРОФ,Минимальный,8.0,24.78,29.74,60,2025-09-01,,237.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие ПРОФ,Минимальный,9.0,22.34,26.81,60,2025-09-01,,241.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие ПРОФ,Минимальный,10.0,20.35,24.42,60,2025-09-01,,244.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIP Предприятие,Эксперт,1.0,730.84,877.01,800,2025-09-01,,877.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIP Предприятие,Эксперт,2.0,647.52,777.02,800,2025-09-01,,1554.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIP Предприятие,Эксперт,3.0,573.7,688.44,800,2025-09-01,,2065.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIP Предприятие,Эксперт,4.0,508.26,609.91,800,2025-09-01,,2439.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIP Предприятие,Эксперт,5.0,450.22,540.26,800,2025-09-01,,2701.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIP Предприятие,Эксперт,6.0,398.69,478.43,800,2025-09-01,,2870.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIP Предприятие,Эксперт,7.0,352.45,422.94,800,2025-09-01,,2960.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIP Предприятие,Эксперт,8.0,315.33,378.4,800,2025-09-01,,3027.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIP Предприятие,Эксперт,9.0,286.88,344.26,800,2025-09-01,,3098.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIP Предприятие,Эксперт,10.0,267.96,321.55,800,2025-09-01,,3215.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIP Предприятие,Оптимальный,1.0,449.83,539.8,400,2025-09-01,,539.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIP Предприятие,Оптимальный,2.0,397.65,477.18,400,2025-09-01,,954.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIP Предприятие,Оптимальный,3.0,351.46,421.75,400,2025-09-01,,1265.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIP Предприятие,Оптимальный,4.0,310.61,372.73,400,2025-09-01,,1490.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIP Предприятие,Оптимальный,5.0,274.45,329.34,400,2025-09-01,,1646.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIP Предприятие,Оптимальный,6.0,242.49,290.99,400,2025-09-01,,1745.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIP Предприятие,Оптимальный,7.0,213.8,256.56,400,2025-09-01,,1795.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIP Предприятие,Оптимальный,8.0,190.81,228.97,400,2025-09-01,,1831.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIP Предприятие,Оптимальный,9.0,173.23,207.88,400,2025-09-01,,1870.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIP Предприятие,Оптимальный,10.0,161.4,193.68,400,2025-09-01,,1936.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIP Предприятие,Минимальный,1.0,54.73,65.68,60,2025-09-01,,65.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIP Предприятие,Минимальный,2.0,50.23,60.28,60,2025-09-01,,120.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIP Предприятие,Минимальный,3.0,46.07,55.28,60,2025-09-01,,165.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIP Предприятие,Минимальный,4.0,42.33,50.8,60,2025-09-01,,203.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIP Предприятие,Минимальный,5.0,38.83,46.6,60,2025-09-01,,232.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIP Предприятие,Минимальный,6.0,35.65,42.78,60,2025-09-01,,256.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIP Предприятие,Минимальный,7.0,32.1,38.52,60,2025-09-01,,269.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIP Предприятие,Минимальный,8.0,28.88,34.66,60,2025-09-01,,277.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIP Предприятие,Минимальный,9.0,25.99,31.19,60,2025-09-01,,280.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIP Предприятие,Минимальный,10.0,23.65,28.38,60,2025-09-01,,283.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Доппакет НМВ,,,13.4,16.08,60,2025-09-01,,16.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Главный Бухгалтер ПРОФ (1 пользователь),Эксперт,1.0,400.2,480.24,800,2025-09-01,,480.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие (1 пользователь),Эксперт,1.0,509.28,611.14,800,2025-09-01,,611.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие (1 пользователь),Оптимальный,1.0,200.41,240.49,400,2025-09-01,,240.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие (1 пользователь),Минимальный,1.0,83.97,100.76,60,2025-09-01,,100.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие ПРОФ (1 пользователь),Эксперт,1.0,933.92,1120.7,800,2025-09-01,,1120.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие ПРОФ (1 пользователь),Оптимальный,1.0,358.62,430.34,400,2025-09-01,,430.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие ПРОФ (1 пользователь),Минимальный,1.0,150.12,180.14,60,2025-09-01,,180.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIP Предприятие (1 пользователь),Эксперт,1.0,1895.57,2274.68,800,2025-09-01,,2274.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIP Предприятие (1 пользователь),Оптимальный,1.0,735.0,882.0,400,2025-09-01,,882.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIP Предприятие (1 пользователь),Минимальный,1.0,318.81,382.57,60,2025-09-01,,382.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Доппакет НОВ,,,13.01,15.61,60,2025-09-01,,15.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Главный Бухгалтер ПРОФ,Эксперт,1.0,202.5,243.0,800,2025-09-01,,243.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Главный Бухгалтер ПРОФ,Эксперт,2.0,168.84,202.61,800,2025-09-01,,405.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Главный Бухгалтер ПРОФ,Эксперт,3.0,132.02,158.42,800,2025-09-01,,475.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Главный Бухгалтер ПРОФ,Эксперт,4.0,114.65,137.58,800,2025-09-01,,550.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Главный Бухгалтер ПРОФ,Эксперт,5.0,99.2,119.04,800,2025-09-01,,595.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Главный Бухгалтер ПРОФ,Оптимальный,1.0,120.03,144.04,400,2025-09-01,,144.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Главный Бухгалтер ПРОФ,Оптимальный,2.0,99.91,119.89,400,2025-09-01,,239.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Главный Бухгалтер ПРОФ,Оптимальный,3.0,77.9,93.48,400,2025-09-01,,280.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Главный Бухгалтер ПРОФ,Оптимальный,4.0,67.5,81.0,400,2025-09-01,,324.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Главный Бухгалтер ПРОФ,Оптимальный,5.0,58.26,69.91,400,2025-09-01,,349.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Главный Бухгалтер ПРОФ,Базовый,1.0,31.28,37.54,60,2025-09-01,,37.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Главный Бухгалтер ПРОФ,Базовый,2.0,28.75,34.5,60,2025-09-01,,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Главный Бухгалтер ПРОФ,Базовый,3.0,28.56,34.27,60,2025-09-01,,102.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие,Эксперт,1.0,250.04,300.05,800,2025-09-01,,300.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие,Эксперт,2.0,208.54,250.25,800,2025-09-01,,500.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие,Эксперт,3.0,163.03,195.64,800,2025-09-01,,586.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие,Эксперт,4.0,141.55,169.86,800,2025-09-01,,679.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие,Эксперт,5.0,122.45,146.94,800,2025-09-01,,734.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие,Эксперт,6.0,121.75,146.1,800,2025-09-01,,876.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие,Эксперт,7.0,118.72,142.46,800,2025-09-01,,997.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие,Эксперт,8.0,115.73,138.88,800,2025-09-01,,1111.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие,Эксперт,9.0,112.84,135.41,800,2025-09-01,,1218.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие,Эксперт,10.0,110.02,132.02,800,2025-09-01,,1320.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие,Оптимальный,1.0,137.86,165.43,400,2025-09-01,,165.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие,Оптимальный,2.0,114.66,137.59,400,2025-09-01,,275.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие,Оптимальный,3.0,89.42,107.3,400,2025-09-01,,321.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие,Оптимальный,4.0,77.45,92.94,400,2025-09-01,,371.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие,Оптимальный,5.0,66.82,80.18,400,2025-09-01,,400.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие,Оптимальный,6.0,66.45,79.74,400,2025-09-01,,478.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие,Оптимальный,7.0,64.79,77.75,400,2025-09-01,,544.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие,Оптимальный,8.0,63.18,75.82,400,2025-09-01,,606.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие,Оптимальный,9.0,61.59,73.91,400,2025-09-01,,665.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие,Оптимальный,10.0,60.07,72.08,400,2025-09-01,,720.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие,Минимальный,1.0,36.16,43.39,60,2025-09-01,,43.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие,Минимальный,2.0,33.21,39.85,60,2025-09-01,,79.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
